_year,_category,_parsed_date,company,subject,description,heading,title,announcementType,type,date,announcementDate,publishedDate,createdDate,id,announcementId,announcementCategory,category,remarks,_date_field
2023,New Listings Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Jul 2023 09:32:35 AM,17574,20348,NEW LISTINGS RELATED NOTICES,59,UB FINANCE COMPANY LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES,createdDate
2023,New Listings Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Jul 2023 01:07:39 PM,17548,20308,NEW LISTINGS RELATED NOTICES,59,"AGARAPATANA PLANTATIONS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY 
VOTING SHARES",createdDate
2023,New Listings Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Jul 2023 03:20:37 PM,17496,20249,NEW LISTINGS RELATED NOTICES,59,"AGARAPATANA PLANTATIONS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY 
VOTING SHARES",createdDate
2023,New Listings Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Jul 2023 03:57:37 PM,17468,20210,NEW LISTINGS RELATED NOTICES,59,"UB FINANCE COMPANY LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING 
SHARES",createdDate
2023,New Listings Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Jun 2023 05:38:36 PM,17214,19901,NEW LISTINGS RELATED NOTICES,59,"UB FINANCE COMPANY LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING 
SHARES",createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Oct 2023 01:05:15 PM,18591,21585,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Sep 2023 01:11:16 PM,18478,21430,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Sep 2023 01:32:53 PM,18317,21245,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Sep 2023 01:40:58 PM,18289,21205,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Aug 2023 01:09:38 PM,17942,20810,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Aug 2023 01:16:17 PM,17903,20756,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,17 Aug 2023 01:10:04 PM,17888,20738,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Aug 2023 01:10:28 PM,17882,20722,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Aug 2023 01:06:43 PM,17793,20626,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Aug 2023 01:06:21 PM,17769,20599,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,04 Aug 2023 01:10:50 PM,17743,20570,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Aug 2023 01:12:44 PM,17723,20541,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Jul 2023 01:12:24 PM,17666,20463,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Jul 2023 01:17:41 PM,17594,20379,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Jul 2023 01:13:20 PM,17578,20353,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,12 Jul 2023 01:07:35 PM,17500,20254,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Jul 2023 01:07:43 PM,17466,20209,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Jul 2023 01:12:44 PM,17451,20195,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Jun 2023 01:17:58 PM,17369,20103,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Jun 2023 01:08:38 PM,17342,20074,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Jun 2023 01:11:03 PM,17290,20013,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Jun 2023 01:06:48 PM,17253,19960,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Jun 2023 01:08:41 PM,17206,19889,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 May 2023 01:06:07 PM,16889,19528,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Apr 2023 01:09:20 PM,16648,19223,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Mar 2023 12:16:07 PM,16357,18919,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Mar 2023 12:11:58 PM,16332,18875,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Mar 2023 12:11:39 PM,16309,18847,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Mar 2023 12:16:55 PM,16286,18829,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Mar 2023 12:15:56 PM,16272,18816,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Mar 2023 12:16:16 PM,16217,18741,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Mar 2023 12:08:54 PM,16175,18681,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Feb 2023 12:42:31 PM,16094,18595,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Feb 2023 12:16:36 PM,16027,18510,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Feb 2023 12:10:11 PM,15979,18455,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Feb 2023 12:14:14 PM,15953,18425,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Feb 2023 12:10:55 PM,15942,18411,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,30 Jan 2023 12:12:42 PM,15911,18369,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Jan 2023 12:09:15 PM,15845,18309,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Jan 2023 12:16:41 PM,15784,18226,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Jan 2023 12:11:46 PM,15744,18189,BUY-IN BOARD DISCLOSURES,60,,createdDate
2023,Buy-In Board Announcements,2023-01-01,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Jan 2023 12:09:16 PM,15713,18149,BUY-IN BOARD DISCLOSURES,60,,createdDate
